Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f47965d64c53185782eeaf5a04b0b3d7ef8f8887555b27c3774a24ceda49e55b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.332872,51.962928,On or near VICARAGE ROAD,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
4347d67103a78f82a5006a301c61749b1db80e2cf6fc574bdb94634e015f19bb,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.706848,52.202309,On or near CHURCH ROAD,E01030100,St Edmundsbury 008B,Investigation complete; no suspect identified
24a989c2d861a2afd2705e94abf0c99f668a1668235582d92cdd322773068658,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.746948,52.491173,On or near ARNHEM COURT,E01030277,Waveney 002C,Investigation complete; no suspect identified
c0cd95024301870b437b6376e3b389a40309c7e140abb3acacb7dc317b1a301d,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.138478,52.081643,On or near KINGSLEY CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
14ecd88325be3f65adec2446b87ddf06f0eefaa45213246010bc001655f2cde3,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.131137,52.068744,On or near MATSON ROAD,E01030026,Ipswich 006E,Investigation complete; no suspect identified
8b361e857ca18d446f343f3c2aee4433b9e4dc4585aa75fdb8739adabe74e046,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.207704,52.037704,On or near WOODRUSH ROAD,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
8711f16523ae92b97b54e81a9a5fc86333f5f6fbf57bc0a1939e0ea51ce94056,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.217045,52.037809,On or near BUCKLESHAM ROAD,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
75afe0cb344fd3552fbe32089904698d7e3d0eb5f3b5d656536685b1494d5889,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.490341,52.214529,On or near Police Station,E01030209,Suffolk Coastal 003C,Investigation complete; no suspect identified
c7eca591a3a8111612fc54a53c3f381064ee70e2021c0bdb4b16c548f108d88f,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.307804,52.101959,On or near MISTLEY WAY,E01030155,Suffolk Coastal 008A,Investigation complete; no suspect identified
388f88a60588b9670d036766909d8056811fa4906b357f054b7252a7731d9d0f,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.454765,52.077775,On or near PIPERS CLOSE,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
75dfbb4a13a2b5a36a0f0a663a20e39dbb08c5821b0bc91fec4ed7abddd64a7c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.110017,52.046657,On or near PEEWIT ROAD,E01030014,Ipswich 013C,Investigation complete; no suspect identified
862d052f74c122b475d23514bd912a5a89bd0d3d810d201c5a78c86442ecdd5e,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.239758,52.057432,On or near WALKER CHASE,E01030179,Suffolk Coastal 009A,Investigation complete; no suspect identified
77ae32c5ab02c0ee0f7d3fabf7ba185af691e7e556067a58da521a006a2e7d09,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.688210,52.246566,On or near WESTLEY ROAD,E01030124,St Edmundsbury 007C,Investigation complete; no suspect identified
9b47af7926c7ba6c5997de672f6648a6e7289fa54ff53cca913a3b399bb620db,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.994260,52.178688,On or near JUBILEE AVENUE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
91daa517e261219dde9759770d5a8cd432fce8eef12d589e5f63f90bb195f987,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.392276,52.264034,On or near Pedestrian Subway,E01029956,Forest Heath 006E,Investigation complete; no suspect identified
07ce7d8a0bbc7ddeb747249644fe58ceff69ed3abe75ee2c72936be1e51b3310,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.187376,52.035063,On or near THEBERTON ROAD,E01029978,Ipswich 016A,Investigation complete; no suspect identified
08d8ce836e3d3d997430981719811d1117516dab11d45267294abe1c1a3641a1,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.997624,52.179978,On or near THE SQUARE,E01030080,Mid Suffolk 008D,Investigation complete; no suspect identified
cd2f8bf1aeb751f98d6d867b718e786908bdf257fdf897f37b762b471699aae8,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.705941,52.517994,On or near THE STREET,E01030260,Waveney 001E,Investigation complete; no suspect identified
2c72d9e97aec5ed63d51d81db3db41ba504130087734a51c83c5671f3c123d75,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
d2d54f43bb955af8342052f72d27a13927a0f4ff20cd5f9f308701f45aa17368,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.737683,52.239143,On or near Supermarket,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
c596ccd9bee5e1005747a264441d487ef3f642d7981ccc3fa84daa3bc23a3484,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.607270,52.440472,On or near PRIMROSE DRIVE,E01029930,Forest Heath 001E,Investigation complete; no suspect identified
5faa41e9d25ca10538c0436fa8d6e76489d469f136f38a65879ad5afabf10edc,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.749880,52.475069,On or near BEVAN STREET EAST,E01030250,Waveney 004D,Investigation complete; no suspect identified
408dd25b06266793a4a288f8a03c4926de9bd9a5834be4520228b64a18f98ed2,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.217045,52.037809,On or near BUCKLESHAM ROAD,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
ce556dbbf3f92db0791f9584f460c28957892d6835ff7a0c41b9549800d0e63b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.154460,52.045187,On or near ADAMS CLOSE,E01033122,Ipswich 012F,Investigation complete; no suspect identified
da13c8957c342b6d0cce22449a665071def4864df759a35a4bf958cc87b60ded,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.171600,52.085954,On or near SWAN LANE,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
7455e30c2f3c3b95c7c79ad4ee3b1263842b9d3153e698f9ed39a72253ea5992,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.134415,52.065949,On or near BRAMFORD LANE,E01030022,Ipswich 006A,Investigation complete; no suspect identified
59fb5d015b2ffcbae6ede63395d9ee48286fbfcfc5ef7d64e90e295c70b29481,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.219096,52.035297,On or near ASH CLOSE,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
076fcb3d72b97de71afc7a05726dd4ab3b28fba6dbf9e79eae03eead27082de0,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.996746,52.191719,On or near BOND STREET,E01030076,Mid Suffolk 010D,Investigation complete; no suspect identified
0a2d84f6feaac7ccbb5e5f4277db3db7082906bf25427a80cb32e5dc0c64523b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.200743,52.041113,On or near BUCKLESHAM ROAD,E01029966,Ipswich 009D,Investigation complete; no suspect identified
81286c12bf4bd7e949f73f7268cb4ccd58e6f14d415417575c93822339b6486d,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.370632,52.263796,On or near CHAPEL STREET,E01029937,Forest Heath 006A,Investigation complete; no suspect identified
3310bc914b2c8d0ee13402c1813ad4ed7dc4f7faddb8f8ecbfa2f1919fc0feed,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.562575,52.457821,On or near MARKET ROW,E01030224,Waveney 010B,Investigation complete; no suspect identified
1f08318e6d1534b5a5b013e9b38b2f8f863e8cb1a161ae848ca16d534e2eaf1d,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.095351,52.112977,On or near LAUREL DRIVE,E01030043,Mid Suffolk 011B,Investigation complete; no suspect identified
ffdbab065f2042d7775bcf7548873a4051a5cf4ee5da9ec4eabf6abea7cb3420,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.909220,52.106064,On or near Supermarket,E01029876,Babergh 001A,Investigation complete; no suspect identified
e9f7182d80746b054b7109d79f2fcfe6010b1fd7fcbafd1d0fd4704a0bc1328c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.441147,52.451580,On or near Petrol Station,E01030230,Waveney 013A,Investigation complete; no suspect identified
4fe210987bfcd7e5e81f842cbb0e0797eec2ad1fd14375359a71c5c530311b4b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.187871,52.062095,On or near READING ROAD,E01029964,Ipswich 009B,Investigation complete; no suspect identified
618b7202d6d9f8770f4d212c71c72b570db5b37d3cb7687ab8aa8cea7fa4f257,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.207466,52.035399,On or near RANSOMES WAY,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
e9efbe38cc6a081d769dcaf12dc1cad876e77bd490b4eee23bf66af4d3c0f1ff,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.160961,52.059367,On or near COBBOLD MEWS,E01030010,Ipswich 005D,Investigation complete; no suspect identified
cad4f8881f3dcf86c2898858c67514fd0e1cd3e3ad35c18499daf4161987ffeb,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.121292,52.033686,On or near FRITILLARY CLOSE,E01029908,Babergh 005D,Investigation complete; no suspect identified
418245539db18453f62782b7c3fa5359954fbb52104ab9ea0a511b7ab69cbb0c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.131418,52.073170,On or near NORWICH ROAD,E01029977,Ipswich 002E,Investigation complete; no suspect identified
e2e5e9011e2749f87ddb66b66bb1bc0e7fe5ea228e7d57eea94032f31e29cebc,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.735386,52.043203,On or near ACTON CLOSE,E01029912,Babergh 007A,Investigation complete; no suspect identified
1bf89bd2129789df5258d5c23867624f3e4428dc313acae17b1bf2e4d0ec2ac9,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.751986,52.248468,On or near NORTHERN ROSE CLOSE,E01033045,St Edmundsbury 005F,Investigation complete; no suspect identified
bc69788a9e625303d7581de80c967531c8848993233e2c74eb53218ae6596905,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.705504,52.519806,On or near MEADOWLANDS,E01030259,Waveney 001D,Investigation complete; no suspect identified
cdc8789037c64069f4778aa454e6ed757c04b556f35822fed1a3fd0b168f7ed1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.441147,52.451580,On or near Petrol Station,E01030230,Waveney 013A,Investigation complete; no suspect identified
dc9c5bcbb6570d335566c7e8351b161b88e4f6e6f61062babe65ab0f1f5b48b0,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.700484,52.519550,On or near LOUND ROAD,E01030259,Waveney 001D,Investigation complete; no suspect identified
7a0671cf3c5f42ab02b30eb539f56683e16e57f4d6bf9b2fc11b4484d0811983,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.193338,52.055687,On or near NEWBURY ROAD,E01030004,Ipswich 008C,Investigation complete; no suspect identified
e093a953296bcd4e76e0571cda7fa89f6341d35a69064ae89bdf178045eed755,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.700484,52.519550,On or near LOUND ROAD,E01030259,Waveney 001D,Investigation complete; no suspect identified
7a86d00a65b3c0c07188c4a745bc58737c4813dfffc7ab70d4734ca830685947,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.158817,52.055458,On or near ORWELL PLACE,E01033125,Ipswich 007G,Investigation complete; no suspect identified
f7c28daffd577c183e09cc49f4760ae9a8c5866512216b91785d6ea1c1fb1328,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.716016,52.450117,On or near RIDGEVILLE,E01030239,Waveney 012A,Investigation complete; no suspect identified
b7ef3ce408018652dc68af69507d80bd0bfa18205c50d1d68f3e17a4f0a87aed,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.172565,52.053056,On or near GLADSTONE ROAD,E01033123,Ipswich 011E,Investigation complete; no suspect identified
29d099b5808995c9a6c6a104af1d9e62573ec9178c9d5aaa18f4e5e76cd3bbf6,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.995010,52.187455,On or near CROWE STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
ac9a3f162cc388e08e758c0e51edf85ebc903d6cf05d66be6b67b45b55070ca8,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.315304,51.985668,On or near CHURCH LANE,E01030215,Suffolk Coastal 012C,Investigation complete; no suspect identified
742f392ea7dc06357f33f83913aafbdd3f0f8690d89ff15423dc650df0fc0d6c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.442986,52.448739,On or near Sports/Recreation Area,E01030230,Waveney 013A,Investigation complete; no suspect identified
15847b41d9fab0f1bd015deed0e72df2465565a368992260056425ab44658ae8,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.162055,52.057296,On or near ORCHARD STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
ad4ecf98d5341cf7b46b175447f229ddb9126438f9e96520365c259dd0a72a5b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.139760,52.061238,On or near STOPFORD COURT,E01030023,Ipswich 006B,Investigation complete; no suspect identified
8d465f72d6ae7b7aa934e4b9903af5e43cf26faf0c84e515d914b1b3c47ad75c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.523416,52.143827,On or near SANDY LANE,E01030199,Suffolk Coastal 007C,Investigation complete; no suspect identified
e0fe80a40d8841a4424433298b892a1ac345f0fbf6713c561173a88550be99d1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.000533,52.186029,On or near GIPPING WAY,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
8f5d442f91a14f4b70f51260573bd6b0e2a3068e76dcbd4c016bf44e115c44dc,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.741596,52.036008,On or near CHILTON LODGE ROAD,E01029918,Babergh 007F,Investigation complete; no suspect identified
6d09bc1cb73ca79e185c10cc8e99055c7f2625679f8c5ef600e8dd515a702b57,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.745684,52.028484,On or near RADIATOR ROAD,E01029887,Babergh 008B,Investigation complete; no suspect identified
a0c2e296625a8a71a8aa0da2aac0e066fde0133269f5282ff9d59114387a5f04,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.166640,52.044158,On or near Sports/Recreation Area,E01029991,Ipswich 011C,Investigation complete; no suspect identified
e103dcab6368433d57fb73d7f11e584cf88af74dd570f11f5d38ef418c9e4f02,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.139301,52.053021,On or near HOLMAN COURT,E01029985,Ipswich 010B,Investigation complete; no suspect identified
54211a966fb32c00f50095edd97b5bf789f4871c9af6d7b774802ccdc0b46e1e,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.991746,52.174587,On or near WRIGHT CLOSE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
c981be4a79213f253ce8e90f6278c8b8da876f5f16db6f473b6c592fab3bc51b,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.497035,52.301026,On or near BLACKTHORN CLOSE,E01033452,Forest Heath 005E,Investigation complete; no suspect identified
8b36eab2ec4efae1effff1ab8095a9c93bccf73d88e22464f00aa1d08dea0396,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.437612,52.455893,On or near CROSS STREET,E01030230,Waveney 013A,Investigation complete; no suspect identified
57edcfa0c63127fd48ecd9dbaef0c0f9a16d00ffcc8824c87c637ef7b7b43d1b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.188546,52.032666,On or near BRAZIER'S WOOD ROAD,E01033128,Ipswich 014F,Investigation complete; no suspect identified
4856bf366326c1387a0f738d102dc89c8da7f3696662822f3676bcda3cce6caa,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.740040,52.476640,On or near STEVENS STREET,E01030265,Waveney 004F,Investigation complete; no suspect identified
d4dd5d7d1d249787c9f2c04f7370123ab2aa5f0214949dd6527c248760f2e581,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.908455,52.035719,On or near CORAM STREET,E01029902,Babergh 009C,Investigation complete; no suspect identified
2d891c8ae48ee7059778441447ba9e9b68509ecdffe18235253f2254c0cb2ffa,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.527740,52.113948,On or near VALLEY WASH,E01030120,St Edmundsbury 011A,Investigation complete; no suspect identified
e3e5964ace4c3ae550db79890a3adb2fd3568c3408ffb0b896575ae6fda6bf64,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.750285,52.485023,On or near OXFORD ROAD,E01030248,Waveney 004B,Investigation complete; no suspect identified
ad2b6414f573eaf40803659b6b1f2172626f5060ee83c7208ab6b68b64dee462,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
b8af47f259786e3bec29fd63291f7092218ae29cf0cacfe718a022c8ff957cca,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.713778,52.246359,On or near WELL STREET,E01033049,St Edmundsbury 009G,Investigation complete; no suspect identified
667f2020381b37a011a93078cbf64ce82694f2915b0b24986b44ee0d138cbaad,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.574557,52.208920,On or near STATION ROAD,E01030189,Suffolk Coastal 004E,Investigation complete; no suspect identified
12b1fc15d49e4ea2d5ab4acd048320c63ca1877f849de0749e4594cdf706551a,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.451582,52.075899,On or near COUPALS CLOSE,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
dbfff39bf180a90f6a7860ff73bda05b904a26f24921938c3d16b677f052a9a6,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.537347,52.449205,On or near Park/Open Space,E01033453,Forest Heath 002F,Investigation complete; no suspect identified
c9f17aa0e3742e848898c40eca949ab3b09695e1b7bcacfd011d1615833002e6,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.001595,52.192459,On or near STOWUPLAND ROAD,E01033316,Mid Suffolk 010F,Investigation complete; no suspect identified
7b492f7c2ca9d263443dd5b700c6a5c1d90c8719344a3c97f4d10276ae80946e,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.719132,52.077654,On or near WOOLLARDS GARDENS,E01029900,Babergh 003A,Investigation complete; no suspect identified
72aac56beec334425ccdf328d45d142aed781cabc5564090ecd78fa53526361e,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.106904,52.042377,On or near INNES END,E01029909,Babergh 005E,Investigation complete; no suspect identified
be6bee440825c339cd33b1808ed2d36f0399071507a7b9e5ad6d288b093eb0df,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.131350,51.970210,On or near WHEELWRIGHTS CLOSE,E01029871,Babergh 011A,Investigation complete; no suspect identified
da1a8e301acabad1fc865f9eace67126e55e6fd7f9acfe89cc995222086e593e,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.130051,52.047169,On or near SORREL CLOSE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
f172ef259f0bdb50652c22e78bc209b5c2b6266db46ee65192b5b2313b420f2e,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.696465,52.448536,On or near SHORT LANE,E01030236,Waveney 009B,Investigation complete; no suspect identified
448c8c066e3572c1739b3849073804ea50d7d1fb1c9e38b5293a30663240ed29,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.360161,51.972496,On or near COLNEIS ROAD,E01033450,Suffolk Coastal 013G,Investigation complete; no suspect identified
b58065e1359bf7143e37848648a9307379847fb4d86545b5bc1f6b8d450e22db,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.744321,52.485230,On or near CHURCH ROAD,E01030262,Waveney 002B,Investigation complete; no suspect identified
89e880fc2ea01b27dac7a1f82062222620e1ec8e1b695eeb989af31cf30c1fc7,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.747976,52.038979,On or near BETTY COCKER GROVE,E01029888,Babergh 008C,Investigation complete; no suspect identified
4b6e08967edd06c3b323e9fe1819bcc804c64c7759a86337a14200ab03a8d113,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.655400,52.222651,On or near Parking Area,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
5d6248e8b102ad98e5484e107c07a1c931ad98e65037a4ce3d6ce7220333ef7d,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.150299,52.044084,On or near Sports/Recreation Area,E01029970,Ipswich 012C,Investigation complete; no suspect identified
e38385c9297d3d08fbcc0705ee96b0ace8c9cdf9e8ec4c21e039f7d6847ab966,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.751935,52.482596,On or near THURSTON ROAD,E01030247,Waveney 007A,Investigation complete; no suspect identified
a26f32eba3257226e7d6d05e16db94584bac876e8134f725e5284223b35ee126,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.537347,52.449205,On or near Park/Open Space,E01033453,Forest Heath 002F,Investigation complete; no suspect identified
24acfc17ff031bd3dd50574a7ed595dfe9c1c3423551c9c79d7a292221edade1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.336825,51.953417,On or near LANGER ROAD,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
fd59686daccb578df38787ee9426609a51d4850058c77ea85c033ed01b0095b1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.193367,52.056100,On or near Sports/Recreation Area,E01030004,Ipswich 008C,Investigation complete; no suspect identified
79fd90d38a9bbd584e19d777a5a8134c52f3d2ddfa2caa344919bea2eb031246,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.365378,52.150013,On or near CHAPEL LANE,E01030220,Suffolk Coastal 005D,Investigation complete; no suspect identified
f1f44837af6d3b5f7b74790cc8db57d697d3d6014596ca5c6bc86e30408ac42c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.155254,52.058719,On or near TOWER STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
29d148e2a5331eda65ba38fc50252fc20aaa0c155e1ddd1881518d12af9f647f,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.893282,52.192999,On or near HALF MOON STREET,E01030065,Mid Suffolk 006C,Investigation complete; no suspect identified
9e461117df2e9b882e17eab50fb8efe5b3625e909e4aa30fc62bac229ad37f24,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.444248,52.085089,On or near Pedestrian Subway,E01030108,St Edmundsbury 014D,Investigation complete; no suspect identified
5854f8dd880749d8a7cdc1005beeab4274a8cdcf1698f3e33d62b10e4a303e49,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.440137,52.082261,On or near BROOK SERVICE ROAD,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
2eb01c92d350a33ba954ac3c599bac6be096e6806bc1eec9823c3aaea301e37b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.373544,52.193195,On or near WILLOUGHBY CLOSE,E01030176,Suffolk Coastal 002E,Investigation complete; no suspect identified
1e06fa515fdab35e5ac79d1796027f4d28b10833bba27e4228e1af4d7508a875,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.095020,52.060974,On or near HIGH STREET,E01029878,Babergh 005B,Investigation complete; no suspect identified
5fbdc5bf3829312435a94a96dfa5126360c0073a1ee71f48e39581f82525ee19,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.339490,51.971249,On or near QUEEN STREET,E01030160,Suffolk Coastal 014A,Investigation complete; no suspect identified
4acd36828ad930a19f506bf462931c95be3d4056eb7b617a7cd51c55eec71549,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.186724,52.062180,On or near SCHREIBER ROAD,E01029964,Ipswich 009B,Investigation complete; no suspect identified
e9dc99dd41310b9c6ef4de61fa949dbc409139c21c52695c1b61f2f7a24f22ad,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.995010,52.187455,On or near CROWE STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
c5888ec875ff4a0124cd2071d62326f06352839f6fd2d8a3851a245478fe16f1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
cbea71a895dbd3ac296246f48e5d6b1871bdaf3e6d07a41fe1e5f47b7fc810ec,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.162811,52.063040,On or near VERMONT ROAD,E01030010,Ipswich 005D,Investigation complete; no suspect identified
cd54aac6d336e7107bf5a99fa83b476418cb9e92df4bd2ec350961258a0f59c8,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.713328,52.455077,On or near LONG ROAD,E01030233,Waveney 006A,Investigation complete; no suspect identified
6080acbb0ecdc0867d478f305b960bb8845f89a8abb47cd19ea1b93a371c84c1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.332394,51.948443,On or near LANDGUARD ROAD,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
a297a212ad5f1a3a16dc791ec0cf5f6e625ff61a6a6307ba0c6ce1df4156e67e,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.155500,52.049170,On or near Supermarket,E01033122,Ipswich 012F,Investigation complete; no suspect identified
f0001a08b279cf0fee85bb3bb5d89eb19f32110d588fbeca8bd91be2e322b48d,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.045974,52.002580,On or near CHAPEL CLOSE,E01029904,Babergh 010F,Investigation complete; no suspect identified
fa449afdbd30666e68c0a00f84da793367b4bce249f3359be43d08233df4e1e4,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.179280,52.031550,On or near SHANNON ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
df5ff40e25af3bfc2d976d3f437895efb8672473891f4a687779bf66e2a622c5,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.151394,52.062330,On or near HENLEY ROAD,E01030025,Ipswich 006D,Investigation complete; no suspect identified
6dc05866b4a186013af8e9b3dca97616bd41e80c75f7b8010d756a918025ab8f,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.571758,52.463750,On or near Supermarket,E01030225,Waveney 010C,Investigation complete; no suspect identified
dcee0258ae7b52e3f9bae91e926370b2cb1b41790a687a19ba368e15e8dc5d47,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.574826,52.443474,On or near OAK LANE,E01030226,Waveney 011A,Investigation complete; no suspect identified
bb04a99f3df0a67f04c6eaa21f878f8f35f614bad9277ce4e2f4cabc99416818,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.724412,52.248227,On or near EASTGATE STREET,E01033048,St Edmundsbury 009F,Investigation complete; no suspect identified
09a45a5d2b2cccf73e6a24aa3d0094fadae47de5599b81b87d0c3512fc384a51,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.444181,52.082537,On or near Sports/Recreation Area,E01030105,St Edmundsbury 014A,Investigation complete; no suspect identified
a19e6b3615e433c8ba68871eb4563dc46020dcf7d1a76052376191115d083a42,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.151592,52.056443,On or near COYTES GARDENS,E01033125,Ipswich 007G,Investigation complete; no suspect identified
962ea825faf59c59a8bff81e027a4990969ac36cdcabf6c2bec36a33e125901b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.148635,52.050289,On or near WILLOUGHBY ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
4d1006cf48ac7a1247edb7042988ac38ccd146dc79b060a8daf2256bab1b7835,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Investigation complete; no suspect identified
e3a7983747a365b56fcc1daff3c1753b14110c7f37ab4ca9e097a9b46858e54b,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.680987,52.249716,On or near Parking Area,E01030125,St Edmundsbury 007D,Investigation complete; no suspect identified
