Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
afa22749170cb35f51cf37273e2ecaa519dc8933553dcca0e7f2ef70565c9dde,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.240102,52.620327,On or near SUFFOLK ROAD,E01026860,Norwich 010C,Investigation complete; no suspect identified
85ef4388e715b13ad7c9c50fc9431c38d705020fa08324063802323ea87554d4,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.240102,52.620327,On or near SUFFOLK ROAD,E01026860,Norwich 010C,Investigation complete; no suspect identified
4dc2eee3cf151afc605790072fd4ec5537f1f03a3096fc575126575f7457cda2,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.240102,52.620327,On or near SUFFOLK ROAD,E01026860,Norwich 010C,Investigation complete; no suspect identified
55d692ebff32bdc5ebfe70826d8f105d0cc3331276c0faed24923f8f2e869ddc,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.305337,52.632571,On or near BISHOPGATE,E01033438,Norwich 014A,Investigation complete; no suspect identified
37ff276c4046060f46e5af6cc97227c95b2613081a2914d9cf502a39502cfa65,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.395000,52.752861,On or near GRANARY COURT,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
f77a0d414840e61129de72d43ca18d5eb5ccc9d0857c3ee0962ed0b4f4ca24f1,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.299853,52.401971,On or near CHURCH STREET,E01026902,South Norfolk 013D,Investigation complete; no suspect identified
5c447f92783a1921317cfda8c26ab20ec3246aa49fc94a2cacca50904d7b1138,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.909717,52.806811,On or near Sports/Recreation Area,E01026787,North Norfolk 009C,Investigation complete; no suspect identified
8e78afd1dabd4ec96f5118501a0a867e5ba2d36998dd6b3e48967a50b8b98533,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.734756,52.536264,On or near BEACH ROAD,E01026588,Great Yarmouth 013D,Investigation complete; no suspect identified
95efccaa944efe555602cc97f1f9951e70a3d78f062a84fe8eef9409e211c1ea,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.395632,52.754647,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
58b9518c3666847683b4977bad9102fd5f0eb7547ba4b72df9c5213130f9eba8,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.108273,52.660294,On or near FELLOWES ROAD,E01026524,Broadland 002C,Investigation complete; no suspect identified
0c3e6eee1345c4c55270fda9557b34054e61c42dd5f360aad208bbab45d67978,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.765238,52.673152,On or near NECTON ROAD,E01026446,Breckland 004A,Investigation complete; no suspect identified
017220705dbdde3bceaae19da9f174acb3afb0e296b6f37b49afc917f97b6890,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.243637,52.791142,On or near PROUDFOOT WAY,E01026502,Broadland 001D,Investigation complete; no suspect identified
0c2941392cd464f894129c0fc469f16cee4c9ccc542b18e68931d4bbfe45c1d8,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.053784,52.677656,On or near LOW ROAD,E01026481,Breckland 006C,Investigation complete; no suspect identified
e85ee25696c729e37609a60ae4510cc66efc6d3d093f831c9067a8404eaa5afb,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.182718,52.393161,On or near IPSWICH ROAD,E01026887,South Norfolk 014D,Investigation complete; no suspect identified
3649cf5d774a8d6fd24f7c19b9e9ce8917c1a645595b6bbeb07dcdaba74b28bd,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.228985,52.487931,On or near MANOR ROAD,E01026940,South Norfolk 011F,Investigation complete; no suspect identified
8f8666c01368f9b3203c88c7d01e090b4b64ee84396adcad2d2b1ccbb49aed0b,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.454373,52.775628,On or near WINDERMERE ROAD,E01026710,King's Lynn and West Norfolk 005E,Investigation complete; no suspect identified
c54ea43dcb7c3dd1f566f2a00d018c9ed67f168371cfba640929ed6089836181,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.415234,52.731258,On or near REGENT AVENUE,E01026724,King's Lynn and West Norfolk 014E,Investigation complete; no suspect identified
5ef1e7789392669b3af199b88848e41717d103e75a9215fe46fe064aeef43fe5,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.824124,52.570479,On or near ST GILES ROAD,E01026488,Breckland 009C,Investigation complete; no suspect identified
85464649383952c102b2bc18c310e979b1080bf82b925684b84452db1534692c,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.282150,52.617451,On or near TOWN CLOSE ROAD,E01026857,Norwich 011F,Investigation complete; no suspect identified
099e50a5968f1794ca6d4e2ca53db467bbbc9c7289565a91a1cf1a049ea27604,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.480356,52.903624,On or near VELTSHAW CLOSE,E01026678,King's Lynn and West Norfolk 003C,Investigation complete; no suspect identified
11ca13f2e102ad7a0557821ff4097f92d778c358a971031c0f91deccc341da99,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.423992,52.764429,On or near ADELAIDE AVENUE,E01026669,King's Lynn and West Norfolk 006A,Investigation complete; no suspect identified
9365328320507989a3e06f482f966e307e9ac567038926f152bf8ebbaaf13228,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.270470,52.621920,On or near GRANGE ROAD,E01026838,Norwich 009D,Investigation complete; no suspect identified
e5722c585a75b6700ea4ab23a2f839165e2cd68dce3bed22edaaf170ccec402a,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.938565,52.433976,On or near HAMBLING'S PIECE,E01026439,Breckland 014A,Investigation complete; no suspect identified
2761c530c7b4cbfbc3980ec448e7789c90f4475c6beff1c3d8962d38eb85c6f0,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.942428,52.674324,On or near THORP COURT,E01026427,Breckland 005C,Investigation complete; no suspect identified
93962920ac6f9e584c4e9016dec27c8e3de426c1071a3724be9a6b3a9d716c13,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.113330,52.372086,On or near LOWES VIEW,E01033541,South Norfolk 015H,Investigation complete; no suspect identified
1079cac06bbb85508fea65347bc939211680ec33f172d672ed6b985ed5f71c2c,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.513694,52.579503,On or near WINDSOR ROAD,E01026511,Broadland 017D,Investigation complete; no suspect identified
8593e71fb2fb7873a11e27a5c745e9f03b64f69c2ef49f0a356d2cd769c88333,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.318009,52.663065,On or near WILKS FARM DRIVE,E01026553,Broadland 012A,Investigation complete; no suspect identified
6b39cb80e3ec0473304c460336917f839c1356d1753f7abb59bce2c8b4dea7d0,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.293246,52.626082,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
3aee6067bc09bb37e280f8ae0b0a102119e36b8f3881f88b6cb29995eead6fc9,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.294439,52.629377,On or near Shopping Area,E01026823,Norwich 007B,Investigation complete; no suspect identified
a468a910e3144aa94ed8baf7f6e1e41fd4b19c237bfcc286b97a3089150c8881,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.137281,52.579399,On or near B1135,E01026933,South Norfolk 007C,Investigation complete; no suspect identified
a615cb50fa6abf7f854fce431f327826e73a8488911dad86d2b05d42f0109575,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.242425,52.635741,On or near MOTUM ROAD,E01026867,Norwich 006E,Investigation complete; no suspect identified
552b784c77dfbbc0e7347f34dabdef13a4b5d1086672e11c315ec2f837184b1f,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.242425,52.635741,On or near MOTUM ROAD,E01026867,Norwich 006E,Investigation complete; no suspect identified
a6df041fcab218e23e26e7a63d48ca0df69a59eb83b3d362cbd41545971b9fc9,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.727383,52.415370,On or near CONEY CLOSE,E01026474,Breckland 017A,Investigation complete; no suspect identified
2324aaafab0b1ac0a22da8b8204d780b0b94f0de870182bb1e040854b52d66cb,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.275745,52.637333,On or near NELSON STREET,E01026825,Norwich 007D,Investigation complete; no suspect identified
2674a09d05d89345637a6323cad2fd6ea139dd227e265cdb2a4330eb91b667bd,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.260424,52.635463,On or near WATERMAN ROAD,E01026863,Norwich 006A,Investigation complete; no suspect identified
b9ca30e562f4cfffbda62481aa0b88b4de89be59da070233094b0a692650641b,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.285461,52.625345,On or near Sports/Recreation Area,E01033437,Norwich 011H,Investigation complete; no suspect identified
e96329f7f9905106e5bfa7cb1f14944d24de4978dd735d6d3b9080fc741ae088,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.493301,52.906347,On or near LORDS LANE,E01026676,King's Lynn and West Norfolk 003A,Investigation complete; no suspect identified
f629b4c10d21736c1543b72850e83f4bfa8faac71010686cbea63183b0aa0b9c,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.295805,52.621245,On or near MIDDLE DROVE,E01026717,King's Lynn and West Norfolk 016F,Investigation complete; no suspect identified
cfb9141931c989975342ae4ebe2d51189f7386943cee06d05d8044ac538e7b1f,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.493301,52.906347,On or near LORDS LANE,E01026676,King's Lynn and West Norfolk 003A,Investigation complete; no suspect identified
a355b9638a9d101f5806f59891e4fa30cee273bc94b48da88d6a5ccb11ffec77,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.499924,52.912106,On or near CHURCH LANE,E01026676,King's Lynn and West Norfolk 003A,Investigation complete; no suspect identified
64689a570fbe64b759fd365c840f67c5a8bef40fa48114c9e1786f4e042aaf52,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.694444,52.651881,On or near MANOR WAY,E01026459,Breckland 007E,Investigation complete; no suspect identified
c8d5ad3e66cedd7f12e258bd36450c9836a3793673d8c08b5c63bfbd2c8add0c,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.040542,52.580935,On or near KINGS HEAD LANE,E01026910,South Norfolk 004B,Investigation complete; no suspect identified
1a619213e7314cd305d223a540aaab06fff644e2e9065ea417fcf6319638497d,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.387169,52.821250,On or near MARKET PLACE,E01026760,North Norfolk 010H,Investigation complete; no suspect identified
a959445b132a57cee9b9c698aa6f45f3c699f10386c867af02df6a06572ff8ac,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.295876,52.627061,On or near Parking Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
d96e3976b9215f8f233bfd4f4157aedb6602f7f287c790b913e47a3e4a2d47cf,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.928466,52.438112,On or near PARK COURT,E01026441,Breckland 014C,Investigation complete; no suspect identified
889e832411890f00e1d69c359d7bccad9ab803e46538b33e361e6d71f269c0f3,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.767752,52.423801,On or near BENBOW ROAD,E01026473,Breckland 016F,Investigation complete; no suspect identified
c99443c055d1f7ae99c73fcd26f4237d18101bf8c489319cfb729a28fb01b928,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.945212,52.675891,On or near Petrol Station,E01026426,Breckland 005B,Investigation complete; no suspect identified
09877b2822906444035e312eb054683925cbd3c0ad0d21387feded85f3535c88,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.402594,52.748122,On or near LONDON ROAD,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
5035c5d34fa597be9b761cd9ea5c6d2306af611b354404f65f410256933e2d08,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.312362,52.621870,On or near KERRISON ROAD,E01033439,Norwich 014B,Investigation complete; no suspect identified
5006b9f5f7ba36255a61ebd859dbc36d3f9245508bfe7a89a46fcec1eb6c526e,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.293358,52.622068,On or near Supermarket,E01026853,Norwich 011B,Investigation complete; no suspect identified
916b25d4c11f3398046d104875e3e5c437a8fd7c33ae8444a0fe20e788155729,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.749948,52.413318,On or near WELL STREET,E01026468,Breckland 016A,Investigation complete; no suspect identified
212639d907e38d075ace285f354e1bcf0ef8911c6ec3078e2e9604bff722b0d6,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.408753,52.605289,On or near BEXWELL ROAD,E01026679,King's Lynn and West Norfolk 018A,Investigation complete; no suspect identified
3c90613cbb2549f8965afb5d2a7fed2a3523f58181fc55b20c2c378d30d172db,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.271648,52.935830,On or near HIGH STREET,E01026781,North Norfolk 005C,Investigation complete; no suspect identified
d8d08eb44efb6ffa73db0cc87cfdeed402b8b735512b1ad8f2eac33dc66c35af,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.218930,52.629638,On or near THISTLE CLOSE,E01033435,Norwich 005G,Investigation complete; no suspect identified
b8513eab45003d1f6f9e87ffa489b2e7a890afc526cd3593a9bbf3689cdfc87c,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.408753,52.605289,On or near BEXWELL ROAD,E01026679,King's Lynn and West Norfolk 018A,Investigation complete; no suspect identified
a6326052023f50e0ebeda20f46bf7ad1445e873bde47920f1e8683820ec5a0c6,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.408753,52.605289,On or near BEXWELL ROAD,E01026679,King's Lynn and West Norfolk 018A,Investigation complete; no suspect identified
c3375acabbdd3b4dd72b462f2eb09cced94ffb9ea660e781770c69a093089226,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.408753,52.605289,On or near BEXWELL ROAD,E01026679,King's Lynn and West Norfolk 018A,Investigation complete; no suspect identified
02ad5d7180362eccb438df6df516118f9e00c0c5e12b3f40b3fc3b3661c3c987,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.289947,52.631759,On or near ROBERT GYBSON WAY,E01026823,Norwich 007B,Investigation complete; no suspect identified
cd41e13a99469aee1dc67c624c1f86d33a7052bc7a7fe351dad9fa8ae1fc244c,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.729601,52.615760,On or near MAUD TERRACE,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
9535f572b54d9bbc8f6ca85433f8f4ca322b23ef5c32238ef65640433fe827da,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.294507,52.757016,On or near MARSHLAND STREET,E01026712,King's Lynn and West Norfolk 008C,Investigation complete; no suspect identified
3eb3ed5e2a77b082d33d123e286231b572b3e6182bb87ac4cbf4d93ea18989ce,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.306548,52.667613,On or near THREE CORNER DRIVE,E01026542,Broadland 009C,Investigation complete; no suspect identified
d8a700b3bd9a5d5bbe3343744c0025d6ab61c556ca8485bbb85ca1181f7a0552,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.748916,52.404304,On or near NUNNERY DRIVE,E01026475,Breckland 017B,Investigation complete; no suspect identified
c167309afc2dca73683f9e7cffa6c331a01d9ce81c5b02c2ca7d7250bc0fdf54,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.748916,52.404304,On or near NUNNERY DRIVE,E01026475,Breckland 017B,Investigation complete; no suspect identified
4b6c73517f7de74359aceb637530dce1bfdfee9311d922950722b52cc4b83417,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.365244,52.628482,On or near YARMOUTH ROAD,E01026575,Broadland 016B,Investigation complete; no suspect identified
252b418fd51e10451a12f4f33f666ee875ae21e1225147c163ef1885275e2a5a,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.955749,52.680107,On or near KEEPERS CLOSE,E01026430,Breckland 003C,Investigation complete; no suspect identified
768860fb5b2af8305afe708a06205d07551b86f096da081502f2b45c6d9decfe,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.287517,52.632069,On or near ST SWITHINS ROAD,E01026822,Norwich 007A,Investigation complete; no suspect identified
afeae6e453624a3a01e4479ee78ea88fa89768620e28baa87dbbdae428a6311f,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.240102,52.620327,On or near SUFFOLK ROAD,E01026860,Norwich 010C,Investigation complete; no suspect identified
ab10ade0cf1bc95c2ac3dc1d0e459c2cc85ab176a76e29a6cb7a38c55ad05039,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.249681,52.653251,On or near ORCHARD DRIVE,E01026529,Broadland 010D,Investigation complete; no suspect identified
b95acea5a7c5da6e72180a783c93079a58f1796b7b184b7e60fa6c33ea4cd7b5,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.891324,52.808934,On or near HIGHFIELD CLOSE,E01026787,North Norfolk 009C,Investigation complete; no suspect identified
0a3c68da8f80bb327449e17a2fcd37eb6eb30346ed62dbc41cf6bf4296b68d13,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.237406,52.628234,On or near THE COURTYARD,E01026860,Norwich 010C,Investigation complete; no suspect identified
38340e2e0a2c594951f166f262628d9866182d1fc442e3dbbf62bed1ec1a33fe,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.394475,52.754625,On or near PURFLEET,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
33533de323b8172d330bfa34456f62c0a8192a2a09e6404e27ad5f0308a32d08,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.286397,52.644134,On or near WATERLOO PARK CLOSE,E01026830,Norwich 002C,Investigation complete; no suspect identified
500e1ebb7c50556a42c4cb34f9b8ff81a340310b8cf50a62a0772d09a010a27f,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.240102,52.620327,On or near SUFFOLK ROAD,E01026860,Norwich 010C,Investigation complete; no suspect identified
d5100f9dbcce524532de8af3f8e4a1a4334b4b6edd5a371550f492e0bad75a58,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.280650,52.632557,On or near DOURO PLACE,E01026824,Norwich 007C,Investigation complete; no suspect identified
08b89f9e4c76733e8de5846dfb5f6bdaad96b22dd532ce8a240098314e4f664e,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.300759,52.618103,On or near CARLYLE ROAD,E01026816,Norwich 013A,Investigation complete; no suspect identified
131b1fe60a0f26d510391cde8c06886d07497219faab792f3a3fa0abc143a207,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.733412,52.409889,On or near ST MARTIN'S WAY,E01026476,Breckland 017C,Investigation complete; no suspect identified
ada6db94350a58b1e8ea7f6a442114f3e9c3188710e1ff356cf96ec7bc4515a3,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.230355,52.643464,On or near GURNEY CLOSE,E01026916,South Norfolk 001A,Investigation complete; no suspect identified
c5e589d732145507ae2c850e7e4e06bad9507d2b2b5fce476ffb18bbb3401bb7,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.279903,52.636786,On or near CLIFTON CLOSE,E01026827,Norwich 007F,Investigation complete; no suspect identified
50ad94b4ea266ef9e04f2151508ae8d21a50001389d1058636adec783f0a8d71,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Investigation complete; no suspect identified
4c72cbd60f8576a6c52c04981062838653c5b3c7a727fc2786e752906af5f0e9,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.314785,52.631822,On or near CAMP GROVE,E01026850,Norwich 015C,Investigation complete; no suspect identified
e1bc4e64c5f4e19db28accad0c60e428a5258a299e6905942664986570fddae9,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.706553,52.567401,On or near GREENACRES,E01026619,Great Yarmouth 011C,Investigation complete; no suspect identified
c6c24d42e0bb7b344f896be629a2da1cc49f93898661e37e6f15c8ed46951110,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.295335,52.645028,On or near PELHAM ROAD,E01026843,Norwich 003C,Investigation complete; no suspect identified
a52868d1cc26124e4bc0ad4cb9fca157baf1b2ed28ebb65b0520f330efaad348,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.935500,52.532741,On or near THE STREET,E01026419,Breckland 010A,Investigation complete; no suspect identified
3174dc09f885acc2b850102fccf4b64f67c07160cef3a090283ea7b6e665b432,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.311602,52.629599,On or near MALVERN ROAD,E01026850,Norwich 015C,Investigation complete; no suspect identified
2bca697cd93094f02541822a7b5eb53ed2e3589b5517c4ea824220f225373912,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.186233,52.670631,On or near CHAPNALL CLOSE,E01026685,King's Lynn and West Norfolk 013B,Investigation complete; no suspect identified
9626396d8cf8d42d90dd43139e51b9264f7b2c119be44b13a44099cec37ae900,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.700865,52.575935,On or near STAR FARM CLOSE,E01026585,Great Yarmouth 013A,Investigation complete; no suspect identified
223d5c529410e284ec210d0dff56b2aa56fca5c2cbfe3b5f822f4db940d10a05,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.522487,52.472623,On or near THE STREET,E01026898,South Norfolk 010A,Investigation complete; no suspect identified
220972928b8b779f75fc295947e51521696917c4e2c7a02193c015c006ecca0d,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.311681,52.628500,On or near MARION ROAD,E01026850,Norwich 015C,Investigation complete; no suspect identified
6078f6f082a36a9ab39030cccc55af1a4738a02242c5bb59204baa10699b9d2b,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.277904,52.620734,On or near MOUNT PLEASANT,E01026857,Norwich 011F,Investigation complete; no suspect identified
f7775b50f1e194b27e9d7108b515ca5dcf54b94d895c92fc9215aa7650c54949,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.270799,52.635626,On or near GRANT STREET,E01026866,Norwich 006D,Investigation complete; no suspect identified
69203b2da50276bd077ea71bb1d7912eef41c45acaae76f7aac0729e23f51e79,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.734259,52.601060,On or near VICTORIA GARDENS,E01026624,Great Yarmouth 006C,Investigation complete; no suspect identified
11131aa1ab3e0ac24ad974aaadca8f88e40e1de2bfb10aab28577d9200da9ddc,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.308932,52.629089,On or near ROSARY ROAD,E01033438,Norwich 014A,Investigation complete; no suspect identified
e60b1461cc7924625bcb17266a76e7c83c637084ad33fb0f31f15b9562f5fb4f,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.287358,52.639215,On or near THE WATERING,E01026831,Norwich 002D,Investigation complete; no suspect identified
ae6ea02764add098da614dc094cd75a4049c481eb5638b098b09f9a2ef6b2a52,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.730200,52.573124,On or near LOWER CLIFF ROAD,E01026631,Great Yarmouth 010E,Investigation complete; no suspect identified
7a4b36843f5915b1754a5c28a62a2a0da870c11e5442dfe78242f1c9cb9aa0b9,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.221052,52.618086,On or near Hospital,E01026883,South Norfolk 002C,Investigation complete; no suspect identified
4e0a86d3052f7a952ddbe6f0609a16af746022503291aa29cde2c6e72e2cb98b,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.240102,52.620327,On or near SUFFOLK ROAD,E01026860,Norwich 010C,Investigation complete; no suspect identified
9b914d119de6e678c8e943ec46dbaac74c403ebe03c85bba78ebb4c1cbc86970,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.308188,52.630198,On or near FERRY ROAD,E01033438,Norwich 014A,Investigation complete; no suspect identified
3723daefb76cd94688b92b1f74f8b97f50875ebc7b1cc99d86efe426cb272be8,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.307340,52.616804,On or near CHURSTON CLOSE,E01026817,Norwich 013B,Investigation complete; no suspect identified
ef7a06e02eccffd8d3edcc103f37460547ad12c9982fc1ad77924fdb59032aba,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.294877,52.627539,On or near Bus/Coach Station,E01026822,Norwich 007A,Investigation complete; no suspect identified
9c09ef14dc07b2fd9e0ea643c0d7d055839f6c180096cf288c47fc1d612c6cb4,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.298261,52.651089,On or near ROCELIN CLOSE,E01026801,Norwich 001E,Investigation complete; no suspect identified
90a33edc6b1a3e625955aa6de748934617cd913eb0b4b417bc70861afe140eca,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.298518,52.644094,On or near HALCOMBE COURT,E01026842,Norwich 003B,Investigation complete; no suspect identified
411ce756095280fa440b222f84891ba71f335a9e4aff26cedffe3fb3955f2858,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.229803,52.633973,On or near FOWELL CLOSE,E01033436,Norwich 005H,Investigation complete; no suspect identified
d3ea082090ad86858bf8639b74d3a88bd2c07b704f163527dce451d2b13bad8d,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.721694,52.606187,On or near BRIDGE ROAD,E01026635,Great Yarmouth 007D,Investigation complete; no suspect identified
041072324120528a8e1f0fdb9ad394a7919b861e684f5d6bbd5910048dbd90d6,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.288447,52.640525,On or near DRAYTON ROAD,E01026831,Norwich 002D,Investigation complete; no suspect identified
0a1faf83aa59c6782ff3f7962ba82d86f962aef811df35d3f0b081147cab020b,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.544675,52.522137,On or near ELDEN'S LANE,E01026651,King's Lynn and West Norfolk 019D,Investigation complete; no suspect identified
c673a5de58b5bd10444787391d53e569f44377b9bd35c63b5f082aaf589d4623,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.241330,52.492315,On or near FAIRFIELD CLOSE,E01026938,South Norfolk 011D,Investigation complete; no suspect identified
9df5815dcdf2bd40824dc7b1244541db61f8a222d2a024f0fa8867b69095dc25,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.328893,52.632883,On or near BOULTON ROAD,E01026808,Norwich 004F,Investigation complete; no suspect identified
b0c4ff9c0a589dd40369e64595a32a9e8b19f0db6c89ac1aab7452bc5e2c2c0d,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.418727,52.757955,On or near ST FAITH'S DRIVE,E01026693,King's Lynn and West Norfolk 009D,Investigation complete; no suspect identified
a6868180f66d599ec71557c70ecad8b6ad8e274d8cb2d11fa0d7f88e60eabaa9,2017-03,Norfolk Constabulary,Norfolk Constabulary,0.551594,52.742383,On or near ROWAN DRIVE,E01026665,King's Lynn and West Norfolk 012A,Investigation complete; no suspect identified
6ae56081a58464ba5d968b28dc37c079fa1cf8629879e272166bd145cfe31817,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.317564,52.668132,On or near Sports/Recreation Area,E01026541,Broadland 009B,Investigation complete; no suspect identified
3d3fb6054f66eacc4fc4ae96e47046bb5387949ccfdeccc7d5088dcf8a73b1a8,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.547731,52.639450,On or near Supermarket,E01026498,Broadland 018B,Investigation complete; no suspect identified
d916062d44186cf637d110720a6c0e295f7bf361231a43b95cacf4ca21f8702c,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.723122,52.583152,On or near COLOMB ROAD,E01026632,Great Yarmouth 009E,Investigation complete; no suspect identified
b2b383d7e22ef08114db58df479c7fc5b224e9b61eaf530ccee1ecd4eae52e64,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.710927,52.580216,On or near HAWTHORN ROAD,E01026603,Great Yarmouth 009C,Investigation complete; no suspect identified
dccb0abed61c5c58c1343a3d91817bcf3d607860e2a82f066c174b749b76707f,2017-03,Norfolk Constabulary,Norfolk Constabulary,1.727981,52.647104,On or near COOPER CLOSE,E01026594,Great Yarmouth 003F,Investigation complete; no suspect identified
