Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2165c13133cee70ca6f09226f0bf5ded320e92a2b48652f4cbcd5fcca91dae31,2017-03,Gwent Police,Gwent Police,-2.719898,51.807931,On or near CINDERHILL STREET,W01001576,Monmouthshire 004D,Unable to prosecute suspect
16dcea5b40432a46ec877df3f54e56501803099061c61c099437ca0e3b5ba71a,2017-03,Gwent Police,Gwent Police,-3.020207,51.570266,On or near PARK GARDENS,W01001634,Newport 019B,Unable to prosecute suspect
faf1c92e3d7d280aa67244116a42a798c86b5cc98c6f560870e0982237a9c77b,2017-03,Gwent Police,Gwent Police,-2.953942,51.612616,On or near MILL STREET,W01001625,Newport 001C,Unable to prosecute suspect
61a7e234a3df70c1209247c41393cacf803727a67a46d806a1c87c9f356c4a04,2017-03,Gwent Police,Gwent Police,-3.222606,51.777648,On or near HEOL-YR-YSGOL,W01001457,Blaenau Gwent 004D,Investigation complete; no suspect identified
81e428a42339fc178884ac564c4bfc0087a2b75b58212007c2ac8f89ba2da10e,2017-03,Gwent Police,Gwent Police,-3.211668,51.783840,On or near VALLEY ROAD,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
0d6f778f7989267136380dc769826a30862dfb26e11732406c85d3bab88c317d,2017-03,Gwent Police,Gwent Police,-3.254449,51.782771,On or near MAPLE AVENUE,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
ac94b59944763b4746969308bc3d94d1296136f68ca0e5ebc9f01ba8b93b3270,2017-03,Gwent Police,Gwent Police,-2.675210,51.630142,On or near ST EWENS ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
d37603c233603f6ac6762a50bb90b7e21ac1d052655e6b7b67bc55b91605fdf0,2017-03,Gwent Police,Gwent Police,-2.720207,51.805484,On or near GROSMONT CLOSE,W01001576,Monmouthshire 004D,Unable to prosecute suspect
fd62bd87eac78bee9e3c6b59e41d2b08e431f128e754a72252131f501b88870d,2017-03,Gwent Police,Gwent Police,-3.083699,51.769175,On or near SYCAMORE ROAD,W01001487,Torfaen 001A,Suspect charged
37c50c6e835313d238d3976bf055500b3d4534cf83df7ece41ca499fb377cd1b,2017-03,Gwent Police,Gwent Police,-3.048591,51.651183,On or near BARNETS,W01001502,Torfaen 011E,Unable to prosecute suspect
