"","crimes","housePrices","population","femProportion","ythProportion","pubs"
"15371",0,0.0135298255762197,0.00015951420941418,-0.00809392306230316,-0.000458348939327835,-2.08550104938689e-19
"15400",-0.104240284686545,-0.01352982557622,0.000207368472239899,-0.00805695623759869,-0.000595853621126519,-2.05366133870923e-19
"15431",0.41696113874618,0.0171811801773341,0.000276491296319015,-0.00801998941289421,-0.000794471494834609,-2.02182162803154e-19
"15461",-0.521201423432725,0.00493923548755326,0.00038017553243852,-0.00798302258818973,-0.00109239830539831,-1.98998191735393e-19
"15492",0.260600711716362,-0.00493923548755348,0.00380175532438931,-0.00794605576348526,-0.010923983053981,-1.95814220667624e-19
"15522",-0.104240284686545,0.0201289514991811,-0.0122199278283933,-0.00790908893878078,0.0351128026735099,-1.92630249599858e-19
"15553",0,-0.00512524026203742,0.00325864742090487,-0.00787212211407631,-0.00936341404626909,-1.89446278532092e-19
"15584",0.364840996402907,0.0051252402620372,-1.11022302462516e-16,-0.00783515528937183,0,-1.86262307464325e-19
"15614",-0.312720854059635,-0.0175722523269848,1.11022302462516e-16,-0.00779818846466736,-3.05311331771918e-16,-1.83078336396564e-19
"15645",0.156360427029817,0.00610147650242521,0,-0.00776122163996288,3.33066907387547e-16,-1.79894365328793e-19
"15675",0,0.000443743745631053,0,-0.00772425481525841,-3.33066907387547e-16,-1.76710394261027e-19
"15706",-0.156360427029817,0.000238938939955302,0,-0.00768728799055393,3.05311331771918e-16,-1.73526423193261e-19
"15737",-0.104240284686545,0.0489956112071128,0,-0.00765032116584946,-3.05311331771918e-16,-1.70342452125491e-19
"15765",0.20848056937309,-0.0420243707057031,0,-0.00761335434114498,3.05311331771918e-16,-1.67158481057724e-19
"15796",-0.104240284686545,0,0,-0.00757638751644051,1.38777878078145e-17,-1.63974509989962e-19
"15826",0.312720854059635,0.00848985601746022,0,-0.00753942069173603,-3.05311331771918e-16,-1.60790538922196e-19
"15857",0.104240284686545,-0.0136319411722385,-0.00325864742090498,-0.00750245386703155,0.00936341404626936,-1.57606567854429e-19
"15887",-0.260600711716362,0.000574018991880809,0.0148966739241363,-0.00746548704232708,-0.00806609894878513,-1.54422596786663e-19
"15918",0,0.00106603527063642,-0.00418968954116172,-0.0074285202176226,-0.00533036457187665,-1.51238625718897e-19
"15949",-0.20848056937309,0.0146579849712485,-1.55431223447522e-15,-0.00739155339291813,-1.38777878078145e-17,-1.4805465465113e-19
"15979",0,-0.0422149967171961,-6.66133814775094e-16,-0.00735458656821365,-2.77555756156289e-16,-1.44870683583364e-19
"16010",0.156360427029817,0.0123127073758489,1.4432899320127e-15,-0.00731761974350918,5.759281940243e-16,-1.41686712515598e-19
"16040",0,-0.0123127073758489,-7.7715611723761e-16,-0.0072806529188047,-5.82867087928207e-16,-1.38502741447832e-19
"16071",0,0.0543053070816291,7.7715611723761e-16,-0.00724368609410023,5.89805981832114e-16,-1.35318770380066e-19
"16102",-0.156360427029817,-0.0148399461649655,-1.4432899320127e-15,-0.00720671926939575,-8.95117313604032e-16,-1.32134799312299e-19
"16130",0.104240284686545,0.0148399461649656,1.4432899320127e-15,-0.00716975244469128,9.0205620750794e-16,-1.28950828244533e-19
"16161",-0.260600711716362,-0.0562057906541971,0,-0.0071327856199868,-6.03683769639929e-16,-1.25766857176767e-19
"16191",0.20848056937309,0.0132629491621327,-1.4432899320127e-15,-0.00709581879528232,3.01841884819964e-16,-1.22582886109e-19
"16222",0.0521201423432724,-0.0132629491621328,0.00418968954116461,-0.00705885197057785,0.00533036457187665,-1.19398915041234e-19
"16252",-0.0521201423432724,0.0228058028300555,-0.0135001107437493,-0.00702188514587338,-0.0236968074892912,-1.16214943973468e-19
"16283",-0.0521201423432725,0.00186004774710491,0.00256036583071217,-0.0069849183211689,0.00651803917276909,-1.13030972905702e-19
"16314",0.104240284686545,-0.00186004774710513,-6.66133814775094e-16,-0.00694795149646442,0,-1.09847001837936e-19
"16344",0.156360427029817,0.0193444965780465,-1.55431223447522e-15,-0.00691098467175995,-2.98372437868011e-16,-1.06663030770169e-19
"16375",-0.260600711716362,-0.00781220054191789,2.33146835171283e-15,-0.00687401784705547,2.91433543964104e-16,-1.03479059702403e-19
"16405",0,0.00781220054191745,-1.55431223447522e-15,-0.006837051022351,-2.91433543964104e-16,-1.00295088634637e-19
"16436",0.0521201423432725,0.000830282181689901,6.66133814775094e-16,-0.00680008419764652,2.98372437868011e-16,-9.71111175668636e-20
"16467",0,-0.00822734163276295,-6.66133814775094e-16,-0.00676311737294205,0,-9.39271464991028e-20
"16495",0.0521201423432724,0.00822734163276273,1.55431223447522e-15,-0.00672615054823757,-2.91433543964104e-16,-9.0743175431338e-20
"16526",-0.0521201423432724,0.00875570302584505,-8.88178419700125e-16,-0.0066891837235331,2.77555756156289e-16,-8.75592043635717e-20
"16556",0.0521201423432724,-0.0126051931456849,-1.33226762955019e-15,-0.00665221689882862,-5.68989300120393e-16,-8.43752332958055e-20
"16587",0,0.0126051931456848,-0.0025603658307094,-0.00661525007412415,-0.00651803917276822,-8.11912622280392e-20
"16617",-0.104240284686545,-0.0367265080018424,0.00791385802219735,-0.00657828324941967,0.0205635931924167,-7.8007291160273e-20
"16648",0.521201423432725,0.00575806085523622,-0.00139656318038761,-0.0065413164247152,-0.00376375742343897,-7.48233200925067e-20
"16679",-0.312720854059635,-0.00575806085523622,-6.66133814775094e-16,-0.00650434960001072,-5.96744875736022e-16,-7.16393490247405e-20
"16709",-0.260600711716362,-0.00323486564753328,0,-0.00646738277530625,0,-6.84553779569742e-20
"16740",0.260600711716362,0.00737549367900281,1.4432899320127e-15,-0.00643041595060177,3.05311331771918e-16,-6.5271406889208e-20
"16770",-0.104240284686545,-0.00737549367900281,-2.22044604925031e-15,-0.0063934491258973,-3.05311331771918e-16,-6.20874358214417e-20
"16801",0.104240284686545,-0.0121199632967436,1.55431223447522e-15,-0.00635648230119282,2.91433543964104e-16,-5.89034647536755e-20
"16832",0,0.0134354753273744,-7.7715611723761e-16,-0.00631951547648834,-2.91433543964104e-16,-5.57194936859092e-20
"16861",-0.104240284686545,-0.0134354753273747,6.66133814775094e-16,-0.00628254865178387,3.05311331771918e-16,-5.2535522618143e-20
"16892",-0.20848056937309,0.0228224672818516,-6.66133814775094e-16,-0.00624558182707939,-3.05311331771918e-16,-4.93515515503767e-20
"16922",0.364840996402907,0.0020242416864491,0,-0.00620861500237492,0,-4.61675804826105e-20
"16953",-0.20848056937309,-0.00202424168644932,0.00139656318038828,-0.00617164817767044,0.00376375742343986,-4.29836094148442e-20
"16983",-0.0521201423432725,-0.00737647394260432,-0.000931042120259185,-0.00613468135296596,-0.0211711501786585,-3.97996383470712e-20
"17014",0.364840996402907,0.00571247865775093,-0.000931042120256742,-0.00609771452826149,0.00682181766588985,-3.66156672793117e-20
"17045",-0.104240284686545,-0.00571247865775093,-1.55431223447522e-15,-0.00606074770355701,0,-3.34316962115497e-20
"17075",-0.0521201423432725,0.0195856411122897,0,-0.00602378087885254,-2.91433543964104e-16,-3.02477251437792e-20
"17106",0.312720854059635,-0.00680056983065613,1.11022302462516e-16,-0.00598681405414806,0,-2.7063754076013e-20
"17136",-0.41696113874618,-0.000494586896774951,-1.11022302462516e-16,-0.00594984722944359,2.91433543964104e-16,-2.38797830082467e-20
"17167",0.20848056937309,-0.000266316021340307,7.7715611723761e-16,-0.00591288040473911,0,-2.06958119404805e-20
"17198",0.0521201423432725,-0.000159789612804495,-1.55431223447522e-15,-0.00587591358003464,-5.96744875736022e-16,-1.75118408727142e-20
"17226",0,-0.000103393278872987,1.55431223447522e-15,-0.00583894675533016,6.10622663543836e-16,-1.4327869804948e-20
"17257",-0.312720854059635,-7.07427697557161e-05,0,-0.00580197993062569,-3.19189119579733e-16,-1.11438987371873e-20
"17287",0.677561850462542,-5.05305498250674e-05,-1.4432899320127e-15,-0.00576501310592121,2.77555756156289e-17,-7.95992766941424e-21
"17318",-0.521201423432725,-3.73486672624601e-05,0.00093104212025974,-0.00572804628121673,-0.0068218176658893,-4.77595660164922e-21
"17348",0.521201423432725,-2.83849871189901e-05,-0.0251381372469814,-0.00569107945651226,0.00279257600876168,-1.59198553388297e-21
"17379",-0.260600711716362,0.165344217052078,0.0116380265032335,-0.00565411263180779,0.00542552966150872,1.59198553388328e-21
"17410",0.0521201423432725,-0.150654847294329,-1.55431223447522e-15,-0.00561714580710331,0,4.77595660164953e-21
"17440",0.156360427029817,-2.22044604925031e-16,1.11022302462516e-16,-0.00558017898239883,-3.05311331771918e-16,7.95992766941578e-21
"17471",-0.41696113874618,0.145960733752674,1.4432899320127e-15,-0.00554321215769436,6.10622663543836e-16,1.1143898737182e-20
"17501",-0.0521201423432725,-0.160594442085029,-2.22044604925031e-15,-0.00550624533298989,-6.10622663543836e-16,1.43278698049483e-20
"17532",0.41696113874618,3.89871633851291e-05,1.4432899320127e-15,-0.00546927850828541,2.77555756156289e-17,1.75118408727212e-20
