"","crimes","housePrices","population","femProportion","ythProportion","pubs"
"15371",-0.104240284686545,0.038514751524452,0.000273452930425078,-0.00914061913305396,-0.000143220051382287,8.70470003222369e-19
"15400",0,-0.038514751524452,0.000355488809553717,-0.00906521095622378,-0.000186186066796379,8.57180384852548e-19
"15431",-0.156360427029817,-0.00678869643259236,0.000473985079403882,-0.00898980277939361,-0.000248248089062209,8.43890766482742e-19
"15461",0.20848056937309,0.0419090997407485,0.000651729484181129,-0.00891439460256344,-0.000341341122460259,8.30601148112935e-19
"15492",-0.104240284686545,-0.0419090997407488,0.0065172948418098,-0.00883898642573327,-0.00341341122460434,8.17311529743128e-19
"15522",0.156360427029817,0.0716134982916314,-0.0209484477058176,-0.00876357824890309,0.0109716789362274,8.0402191137332e-19
"15553",0.521201423432725,0.00610235059493308,0.00558625272155222,-0.00868817007207292,-0.00292578104966026,7.90732293003513e-19
"15584",-0.469081281089452,-0.00610235059493325,-5.55111512312578e-17,-0.00861276189524274,-3.05311331771918e-16,7.77442674633707e-19
"15614",0.260600711716362,-0.0182698922037692,-7.21644966006352e-16,-0.00853735371841257,0,7.641530562639e-19
"15645",-0.20848056937309,0.0152372966968173,0,-0.0084619455415824,3.05311331771918e-16,7.50863437894093e-19
"15675",-0.104240284686545,-0.0152372966968175,5.55111512312578e-17,-0.00838653736475222,-6.10622663543836e-16,7.37573819524286e-19
"15706",0.260600711716362,0.0696645516220458,6.66133814775094e-16,-0.00831112918792205,6.10622663543836e-16,7.24284201154479e-19
"15737",-0.20848056937309,-0.0195949791142053,-1.4432899320127e-15,-0.00823572101109188,-3.05311331771918e-16,7.10994582784672e-19
"15765",0.0521201423432725,0.0195949791142052,2.22044604925031e-15,-0.0081603128342617,2.77555756156289e-17,6.97704964414865e-19
"15796",-0.20848056937309,-0.0257683712567994,-1.49880108324396e-15,-0.00808490465743153,-2.77555756156289e-17,6.84415346045058e-19
"15826",0.364840996402907,-0.00671079348580522,-7.7715611723761e-16,-0.00800949648060136,0,6.71125727675251e-19
"15857",-0.41696113874618,0.00671079348580522,-0.00558625272154989,-0.00793408830377119,0.00292578104966057,6.57836109305444e-19
"15887",0.104240284686545,0.0169814595721752,0.0116380265032313,-0.00785868012694101,-0.0219864211821637,6.44546490935637e-19
"15918",-0.156360427029817,-0.0152015232718925,-0.000232760530064158,-0.00778327195011084,0.00806742954142145,6.3125687256583e-19
"15949",0.260600711716362,0.0152015232718925,-5.55111512312578e-17,-0.00770786377328066,0,6.17967254196023e-19
"15979",-0.0521201423432725,-0.0230827073108322,-1.49880108324396e-15,-0.00763245559645049,-2.77555756156289e-16,6.04677635826216e-19
"16010",0,-0.00366016961647703,2.27595720048157e-15,-0.00755704741962031,2.77555756156289e-16,5.91388017456409e-19
"16040",0.156360427029817,0.00366016961647664,-1.49880108324396e-15,-0.00748163924279014,-3.05311331771918e-16,5.78098399086602e-19
"16071",-0.364840996402907,-0.0434036715720426,7.21644966006352e-16,-0.00740623106595997,6.10622663543836e-16,5.64808780716795e-19
"16102",0.260600711716362,0.0180416661695446,5.55111512312578e-17,-0.0073308228891298,-9.15933995315754e-16,5.51519162346988e-19
"16130",-0.104240284686545,-0.0180416661695449,-7.7715611723761e-16,-0.00725541471229962,6.10622663543836e-16,5.38229543977181e-19
"16161",-0.156360427029817,0.0279706677711119,7.21644966006352e-16,-0.00718000653546945,0,5.24939925607374e-19
"16191",0,0.00405633228398894,-7.21644966006352e-16,-0.00710459835863927,-2.77555756156289e-16,5.11650307237567e-19
"16222",0.364840996402907,-0.00405633228398911,0.000232760530064935,-0.0070291901818091,-0.00806742954142114,4.9836068886776e-19
"16252",0,0.0129104240021568,-0.010706984382973,-0.00695378200497893,0.0195669437780612,4.85071070497953e-19
"16283",-0.260600711716362,-0.00239887971708941,0.0051207316614223,-0.00687837382814876,-0.00171604234760897,4.71781452128146e-19
"16314",-0.104240284686545,0.00239887971708924,-7.7715611723761e-16,-0.00680296565131858,-3.33066907387547e-16,4.58491833758339e-19
"16344",0.104240284686545,-0.00072836832105172,7.7715611723761e-16,-0.00672755747448841,-2.77555756156289e-16,4.45202215388532e-19
"16375",0,-0.00203469555656355,-7.21644966006352e-16,-0.00665214929765824,6.10622663543836e-16,4.31912597018725e-19
"16405",0.20848056937309,0.0020346955565636,-5.55111512312578e-17,-0.00657674112082806,-6.10622663543836e-16,4.18622978648918e-19
"16436",-0.312720854059635,0.0186480170210441,7.7715611723761e-16,-0.00650133294399789,2.77555756156289e-16,4.05333360279111e-19
"16467",-0.0521201423432725,-0.0113587040670856,-1.49880108324396e-15,-0.00642592476716772,3.33066907387547e-16,3.92043741909304e-19
"16495",0.0521201423432725,0.0113587040670853,2.22044604925031e-15,-0.00635051659033754,-3.33066907387547e-16,3.78754123539497e-19
"16526",0.104240284686545,-0.00907993523502337,-1.49880108324396e-15,-0.00627510841350737,-2.77555756156289e-16,3.65464505169713e-19
"16556",0.0521201423432724,-0.00681873644957359,0,-0.0061997002366772,3.05311331771918e-16,3.52174886799938e-19
"16587",0.104240284686545,0.00681873644957331,-0.00512073166142146,-0.00612429205984702,0.0017160423476093,3.38885268430076e-19
