"","crimes","housePrices","population","femProportion","ythProportion","pubs"
"15371",0.0521201423432724,0.0416488952221817,0.000569693605053323,-0.00543162761173389,0.00023113231038499,7.9793083628716e-19
"15400",-0.156360427029817,-0.0416488952221818,0.000740601686570141,-0.00537129311305685,0.000300472003500918,7.85748686114838e-19
"15431",0,0.117881536923343,0.000987468915426282,-0.00531095861437981,0.000400629338000502,7.73566535942489e-19
"15461",0.469081281089452,-0.0172918732394899,0.00135776975870838,-0.00525062411570277,0.000550865339751183,7.61384385770203e-19
"15492",-0.312720854059635,0.0172918732394894,0.0135776975871046,-0.00519028961702573,0.00550865339750994,7.49202235597868e-19
"15522",-0.104240284686545,-0.0193481112900299,-0.0436425993871196,-0.00512995511834869,-0.017706385920568,7.37020085425546e-19
"15553",0.156360427029817,-0.00761781759447488,0.0116380265032335,-0.00506962061967164,0.00472170291215163,7.24837935253222e-19
"15584",-0.156360427029817,0.00761781759447455,-1.4432899320127e-15,-0.0050092861209946,-6.10622663543836e-16,7.12655785080899e-19
"15614",0.156360427029817,0.0143103248247092,7.7715611723761e-16,-0.00494895162231756,5.82867087928207e-16,7.00473634908577e-19
"15645",0.156360427029817,-0.0147729800068295,-7.7715611723761e-16,-0.00488861712364052,0,6.88291484736254e-19
"15675",-0.260600711716362,0.0147729800068291,0,-0.00482828262496348,-5.82867087928207e-16,6.76109334563931e-19
"15706",0,-0.0374864195884125,7.21644966006352e-16,-0.00476794812628644,5.82867087928207e-16,6.63927184391608e-19
"15737",0.0521201423432724,0.00397022978737777,-7.21644966006352e-16,-0.00470761362760939,-5.82867087928207e-16,6.5174503421926e-19
"15765",-0.0521201423432724,-0.00397022978737777,7.21644966006352e-16,-0.00464727912893235,5.82867087928207e-16,6.39562884046961e-19
"15796",0,0.0195105175646564,-7.21644966006352e-16,-0.00458694463025531,0,6.27380733874639e-19
"15826",0.156360427029817,-0.00578502899495092,0,-0.00452661013157827,-5.82867087928207e-16,6.15198583702316e-19
"15857",-0.20848056937309,0.00578502899495062,-0.0116380265032313,-0.00446627563290123,-0.00472170291215102,6.03016433529993e-19
"15887",0.0521201423432725,0.0234541738235517,0.0493452323737024,-0.00440594113422419,0.00597368785074684,5.90834283357669e-19
"15918",0.0521201423432724,-0.0175121159067266,-0.0130345896836195,-0.00434560663554714,0.00173485898677847,5.78652133185322e-19
"15949",0.156360427029817,0.017512115906726,0,-0.0042852721368701,-5.82867087928207e-16,5.66469983013036e-19
"15979",-0.20848056937309,-0.0288845029411622,0,-0.00422493763819306,3.05311331771918e-16,5.54287832840676e-19
"16010",0.0521201423432724,-0.00306986443614474,-5.55111512312578e-17,-0.00416460313951602,3.05311331771918e-16,5.42105682668377e-19
