"","crimes","housePrices","population","femProportion","ythProportion","pubs"
"15371",0,0.00458542205721302,3.41816163027531e-05,0.0101182537618058,-0.000140038721965554,-1.59586167257431e-18
"15400",-0.20848056937309,-0.0045854220572128,4.44361011949224e-05,0.0099776071873895,-0.000182050338554536,-1.57149737222967e-18
"15431",0,0.0157214470533007,5.92481349246943e-05,0.00983696061297317,-0.000242733784739581,-1.54713307188498e-18
"15461",0.156360427029817,-0.00545883578239614,8.14661855229049e-05,0.00969631403855685,-0.000333758954017295,-1.52276877154041e-18
"15492",1.19876327389527,-0.000397006238719744,0.000814661855226273,0.00955566746414052,-0.00333758954017116,-1.49840447119574e-18
"15522",-0.886042419835632,-0.000213772590079708,-0.00261855596322758,0.00941502088972419,0.0107279663791216,-1.47404017085109e-18
"15553",-0.156360427029817,-0.000128263554048047,0.00069828159019486,0.00927437431530786,-0.00286079103443226,-1.44967587050644e-18
"15584",-0.20848056937309,-8.29940643838345e-05,-5.55111512312578e-17,0.00913372774089154,-2.97938756999017e-16,-1.42531157016177e-18
"15614",0.20848056937309,-5.67854124733369e-05,-6.66133814775094e-16,0.0089930811664752,1.30104260698261e-18,-1.4009472698172e-18
"15645",-0.20848056937309,-4.05610089093678e-05,-5.55111512312578e-17,0.00885243459205888,2.94902990916057e-16,-1.37658296947251e-18
"15675",0,-0.00124944750957678,5.55111512312578e-17,0.00871178801764255,-2.94902990916057e-16,-1.35221866912786e-18
"15706",-0.0521201423432725,-0.00482896396806698,6.66133814775094e-16,0.00857114144322622,5.93275428784068e-16,-1.32785436878321e-18
"15737",0.260600711716362,0.00616446482585342,-1.38777878078145e-15,0.00843049486880989,-5.93275428784068e-16,-1.30349006843852e-18
"15765",-0.0521201423432725,0.000783144351741649,1.38777878078145e-15,0.00828984829439356,-3.46944695195361e-18,-1.2791257680939e-18
"15796",-0.104240284686545,0.000759650021189717,-6.66133814775094e-16,0.00814920171997724,3.46944695195361e-18,-1.25476146774928e-18
"15826",0.260600711716362,-0.00180123200900617,-5.55111512312578e-17,0.00800855514556091,0,-1.23039716740463e-18
"15857",0,0,-0.000698281590193361,0.00786790857114458,0.00286079103443256,-1.20603286705998e-18
"15887",-0.104240284686545,0,0.0176898002849119,0.00772726199672825,-0.026652108285107,-1.18166856671534e-18
"15918",0.20848056937309,0,-0.00814661855226217,0.00758661542231192,0.0104652631081213,-1.15730426637069e-18
"15949",-0.156360427029817,0,-5.55111512312578e-17,0.0074459688478956,-2.98372437868011e-16,-1.13293996602604e-18
"15979",0.156360427029817,0,5.55111512312578e-17,0.00730532227347927,2.98372437868011e-16,-1.1085756656814e-18
"16010",0.156360427029817,0,0,0.00716467569906294,0,-1.08421136533675e-18
"16040",-0.469081281089452,0,-5.55111512312578e-17,0.00702402912464661,-5.93275428784068e-16,-1.05984706499211e-18
"16071",0.0521201423432725,0,7.7715611723761e-16,0.00688338255023028,8.91647866652079e-16,-1.03548276464746e-18
"16102",0.312720854059635,0,-1.49880108324396e-15,0.00674273597581395,-5.96744875736022e-16,-1.01111846430281e-18
"16130",0.156360427029817,0,7.7715611723761e-16,0.00660208940139763,2.98372437868011e-16,-9.86754163958168e-19
"16161",-0.364840996402907,0.0221911783509554,7.21644966006352e-16,0.0064614428269813,-3.05311331771918e-16,-9.62389863613522e-19
"16191",-0.156360427029817,-0.0110955891754778,-2.27595720048157e-15,0.00632079625256497,1.38777878078145e-17,-9.38025563268876e-19
"16222",-0.364840996402907,0.0110955891754776,0.00814661855226451,0.00618014967814864,-0.010465263108121,-9.1366126292423e-19
"16252",0.469081281089452,-0.038042020030209,-0.0148966739241377,0.00603950310373232,0.0324899952702817,-8.89296962579583e-19
"16283",0.0521201423432725,0.0132090347327114,-0.000698281590192695,0.00589885652931599,-0.00577973452701956,-8.64932662234937e-19
"16314",0.0521201423432725,0.000960657071470195,-1.38777878078145e-15,0.00575820995489966,2.91433543964104e-16,-8.40568361890291e-19
"16344",0.104240284686545,0.000517276884637319,-5.55111512312578e-17,0.00561756338048333,-8.88178419700125e-16,-8.16204061545645e-19
"16375",0.677561850462542,0.000310366130782835,2.22044604925031e-15,0.005476916806067,5.96744875736022e-16,-7.91839761200999e-19
"16405",-1.19876327389527,0.000200825143447547,-2.94209101525666e-15,0.00533627023165067,-3.05311331771918e-16,-7.67475460856353e-19
"16436",0.104240284686545,0.000137406677095608,1.49880108324396e-15,0.00519562365723435,5.96744875736022e-16,-7.43111160511688e-19
"16467",0.0521201423432725,9.81476264967363e-05,-5.55111512312578e-17,0.00505497708281802,-5.89805981832114e-16,-7.18746860167116e-19
"16495",0.0521201423432725,0.0536306673358213,5.55111512312578e-17,0.00491433050840169,2.98372437868011e-16,-6.94382559822415e-19
"16526",0.729681992805815,-0.00965818365673821,-5.55111512312578e-17,0.00477368393398536,-2.98372437868011e-16,-6.70018259477768e-19
"16556",-0.156360427029817,-0.0369196622963983,-1.4432899320127e-15,0.00463303735956903,-6.93889390390723e-18,-6.45653959133122e-19
"16587",-0.573321565775997,0.00528087910214126,0.000698281590195582,0.0044923907851527,0.00577973452702017,-6.21289658788476e-19
"16617",0.41696113874618,0.0281894709562316,0.0353796005698238,0.00435174421073637,-0.0180742222034165,-5.9692535844383e-19
"16648",-0.364840996402907,-0.0397381490008992,-0.0183880818751045,0.00421109763632005,0.00325737657468868,-5.72561058099184e-19
"16679",0.0521201423432725,8.65635358933137e-05,-2.16493489801906e-15,0.00407045106190372,0,-5.48196757754538e-19
"16709",0.20848056937309,0.000121188950250373,6.66133814775094e-16,0.00392980448748739,-2.98372437868011e-16,-5.23832457409892e-19
"16740",-0.41696113874618,0.000177122311904698,7.7715611723761e-16,0.00378915791307106,2.98372437868011e-16,-4.99468157065245e-19
"16770",0.41696113874618,0.000273734482034715,-1.55431223447522e-15,0.00364851133865474,-5.89805981832114e-16,-4.75103856720599e-19
"16801",-0.62544170811927,0.00045622413672386,1.55431223447522e-15,0.00350786476423841,5.89805981832114e-16,-4.50739556375953e-19
"16832",0.886042419835632,0.000847273396773707,-1.4432899320127e-15,0.00336721818982208,-2.98372437868011e-16,-4.26375256031307e-19
"16861",-0.104240284686545,0.0116500092056331,1.4432899320127e-15,0.00322657161540575,5.96744875736022e-16,-4.02010955686661e-19
"16892",0.312720854059635,-0.0335520265122244,-1.55431223447522e-15,0.00308592504098942,-8.95117313604032e-16,-3.77646655342015e-19
"16922",-0.20848056937309,0.0097860077327323,7.7715611723761e-16,0.0029452784665731,3.05311331771918e-16,-3.53282354997369e-19
"16953",0.20848056937309,-0.0097860077327323,0.0183880818751068,0.00280463189215677,-0.0032573765746881,-3.28918054652723e-19
"16983",-0.0521201423432724,0.0045891960701554,-0.0530694008547379,0.00266398531774044,-0.00600349878339863,-3.04553754308062e-19
"17014",-0.364840996402907,0.0074914096976546,0.00814661855226373,0.00252333874332411,0.00625912596638756,-2.8018945396343e-19
"17045",0.364840996402907,-0.00749140969765438,-1.11022302462516e-16,0.00238269216890778,2.91433543964104e-16,-2.55825153618819e-19
"17075",0.104240284686545,0.00467977230379391,-1.4432899320127e-15,0.00224204559449145,-5.82867087928207e-16,-2.31460853274138e-19
"17106",0.0521201423432724,0.00515152354575732,7.7715611723761e-16,0.00210139902007512,5.82867087928207e-16,-2.07096552929492e-19
"17136",-0.0521201423432724,-0.00515152354575754,0,0.0019607524456588,-5.82867087928207e-16,-1.82732252584846e-19
"17167",-0.104240284686545,0.0605728592742913,-1.11022302462516e-16,0.00182010587124247,2.91433543964104e-16,-1.583679522402e-19
"17198",-0.521201423432725,-0.0251349060913881,1.11022302462516e-16,0.00167945929682614,0,-1.34003651895554e-19
"17226",0.677561850462542,0.0251349060913881,7.7715611723761e-16,0.00153881272240981,0,-1.09639351550908e-19
"17257",0.260600711716362,-0.0511189644155934,-8.88178419700125e-16,0.00139816614799348,0,-8.52750512062237e-20
"17287",0,0.000424576116408559,-1.33226762955019e-15,0.00125751957357716,0,-6.09107508616518e-20
"17318",0.0521201423432727,-0.000424576116408559,-0.00814661855226007,0.00111687299916082,-0.00625912596638756,-3.65464505169691e-20
"17348",0.260600711716362,0.0128424166271381,0.013034589683618,0.000976226424744498,0.0126426077878758,-1.2182150172323e-20
"17379",-0.312720854059635,-0.00599663219716029,0.00162932371045466,0.000835579850328169,-6.21779275503664e-05,1.21821501723231e-20
"17410",-0.156360427029817,0.00599663219716029,-1.4432899320127e-15,0.000694933275911841,3.05311331771918e-16,3.65464505169692e-20
"17440",0.156360427029817,-0.011993264394321,-6.66133814775094e-16,0.000554286701495513,-5.82867087928207e-16,6.09107508616153e-20
"17471",-0.62544170811927,0,5.55111512312578e-16,0.000413640127079185,2.77555756156289e-16,8.52750512062615e-20
"17501",0.62544170811927,0,1.11022302462516e-16,0.000272993552662856,2.77555756156289e-17,1.09639351550908e-19
"17532",-0.781802135149087,0,0,0.000132346978246528,-2.77555756156289e-17,1.34003651895516e-19
"17563",0.521201423432725,0,0,-8.29959616979997e-06,2.77555756156289e-17,1.58367952240186e-19
"17591",-0.573321565775997,0,7.7715611723761e-16,-0.000148946170586128,2.77555756156289e-16,1.82732252584846e-19
"17622",0.104240284686545,0,-1.55431223447522e-15,-0.000289592745002456,-6.10622663543836e-16,2.07096552929492e-19
"17652",0.364840996402907,0,1.11022302462516e-16,-0.000430239319418784,3.33066907387547e-16,2.31460853274138e-19
"17683",-0.104240284686545,0,-0.0016293237104511,-0.000570885893835114,6.21779275503387e-05,2.55825153618784e-19
"17713",1.14664313155199,0,0.00325864742090343,-0.000711532468251438,-0.0127136653926935,2.8018945396343e-19
"17744",-0.83392227749236,0,1.55431223447522e-15,-0.000852179042667767,0.0062946547687964,3.04553754308077e-19
"17775",-0.0521201423432724,0.0492826880277448,0,-0.000992825617084095,2.77555756156289e-16,3.28918054652723e-19
"17805",-0.0521201423432726,-0.0207844379943101,-1.55431223447522e-15,-0.00113347219150042,-2.77555756156289e-16,3.53282354997369e-19
"17836",0.990282704522177,-0.0214272556642365,7.7715611723761e-16,-0.00127411876591675,0,3.77646655342015e-19
"17866",-0.573321565775997,0.021427255664237,0,-0.00141476534033308,-2.77555756156289e-17,4.02010955686661e-19
"17897",-1.5114841279549,0.0207844379943094,0,-0.00155541191474941,3.33066907387547e-16,4.26375256031307e-19
"17928",0.83392227749236,-0.0492826880277446,0,-0.00169605848916574,-6.10622663543836e-16,4.50739556375953e-19
"17956",0.20848056937309,0,7.7715611723761e-16,-0.00183670506358207,5.82867087928207e-16,4.75103856720608e-19
"17987",0.729681992805815,0,-1.55431223447522e-15,-0.00197735163799839,-2.77555756156289e-16,4.99468157065278e-19
"18017",-1.30300355858181,0,0,-0.00211799821241472,-3.05311331771918e-16,5.23832457409892e-19
"18048",0.781802135149087,0,1.55431223447522e-15,-0.00225864478683106,-0.00629465476879576,5.48196757754538e-19
"18078",-0.521201423432725,0,-0.00791385802219879,-0.00239929136124738,0.00297354144018078,5.72561058099184e-19
"18109",0.62544170811927,0,0.00395692901109901,-0.00253993793566371,0.00480788404870613,5.9692535844383e-19
"18140",0.20848056937309,0,1.55431223447522e-15,-0.00268058451008004,-3.33066907387547e-16,6.21289658788476e-19
"18170",0.260600711716362,0,-1.55431223447522e-15,-0.00282123108449636,5.55111512312578e-17,6.45653959133122e-19
"18201",-0.781802135149087,0,0,-0.00296187765891269,2.77555756156289e-16,6.70018259477768e-19
"18231",-0.729681992805815,0,0,-0.00310252423332902,-6.10622663543836e-16,6.94382559822298e-19
"18262",0.41696113874618,-0.00301920794041499,1.55431223447522e-15,-0.00324317080774535,6.10622663543836e-16,7.18746860167116e-19
"18293",0.469081281089452,0.00150960397020738,-3.10862446895044e-15,-0.00338381738216168,-3.33066907387547e-16,7.43111160511707e-19
"18322",-0.156360427029817,-0.00150960397020738,3.10862446895044e-15,-0.00352446395657801,3.33066907387547e-16,7.67475460856353e-19
"18353",-0.573321565775997,-0.0297391981951998,-1.55431223447522e-15,-0.00366511053099433,-2.77555756156289e-16,7.91839761200999e-19
"18383",0.156360427029817,0.0163792030678072,-7.7715611723761e-16,-0.00380575710541066,-3.33066907387547e-16,8.16204061545601e-19
"18414",0.41696113874618,-0.0163792030678072,-0.00395692901109745,-0.00394640367982699,-0.00480788404870525,8.40568361890291e-19
"18444",-0.104240284686545,-0.0297391981997286,0.0148384837916201,-0.00408705025424332,0.0180295651826465,8.64932662234942e-19
"18475",0.364840996402907,0.0312488021676716,-0.0046164171796147,-0.00422769682865965,-0.00560919805682336,8.89296962579613e-19
"18506",-0.364840996402907,-0.0312488021676718,-0.000461641717962258,-0.00436834340307597,-0.00056091980568268,9.13661262924185e-19
"18536",0.156360427029817,0.11133329274563,-0.000335739431245208,-0.0045089899774923,-0.000407941676859591,9.38025563268876e-19
"18567",0.20848056937309,-0.024417844205143,-0.000251804573432657,-0.00464963655190863,-0.000305956257644846,9.62389863613522e-19
"18597",-0.521201423432725,0.0244178442051428,-0.000193695825719042,-0.00479028312632496,-0.000235350967419168,9.86754163958147e-19
"18628",-0.41696113874618,-0.0329093665310503,-0.00015218957734775,-0.00493092970074129,-0.000184918617257945,1.01111846430282e-18
"18659",0.938162562178904,-0.0079631609396178,-0.000121751661882663,-0.00507157627515761,-0.000147934893806712,1.03548276464746e-18
"18687",-0.364840996402907,0.00796316093961758,-9.89232252760486e-05,-0.00521222284957394,-0.00012019710121719,1.05984706499211e-18
"18718",0.156360427029817,0.0207570545784657,-8.14661855228493e-05,-0.00535286942399027,-9.89858480620609e-05,1.08421136533675e-18
"18748",0,-0.0183416882288505,-6.78884879360409e-05,-0.0054935159984066,-8.24882067174681e-05,1.1085756656814e-18
"18779",-0.41696113874618,0.0183416882288505,-5.71692529975909e-05,-0.00563416257282293,-6.94637530261888e-05,1.13293996602604e-18
"18809",0.469081281089452,-0.0628857882132026,-4.85938650485185e-05,-0.00577480914723926,-5.90441900713001e-05,1.15730426637069e-18
"18840",-0.104240284686545,0.0218353431295841,-4.1651884327476e-05,-0.00591545572165558,-5.06093057759394e-05,1.18166856671534e-18
"18871",-0.83392227749236,0.0312631793473271,-3.59720819194109e-05,-0.00605610229607191,-4.37080368063669e-05,1.20603286705994e-18
"18901",0.886042419835632,0.0122014884473357,-3.12800712345407e-05,-0.00619674887048824,-3.8006988527961e-05,1.23039716740461e-18
