"","crimes","housePrices","population","femProportion","ythProportion","pubs"
"15371",-0.0521201423432724,0.00844005855586805,-0.000706420070265851,-0.0125286367030408,-0.000136316542828495,0
"15400",0.364840996402907,-0.00844005855586827,-0.000918346091346567,-0.0124287606559509,-0.000177211505675678,0
"15431",0.104240284686545,0.0232273156173299,-0.00122446145512752,-0.0123288846088609,-0.000236282007568166,0
"15461",-0.469081281089452,-0.00317359925279681,-0.00168363450080155,-0.012229008561771,-0.000324887760407185,0
"15492",0.729681992805815,0.00317359925279659,-0.0168363450080081,-0.0121291325146811,-0.00324887760406506,0
"15522",-0.62544170811927,-0.0172232089195445,0.0541168232400276,-0.0120292564675911,0.0104428208702099,0
"15553",0.20848056937309,0.00543800520697568,-0.0144311528640078,-0.0119293804205012,-0.00278475223205534,0
"15584",-0.104240284686545,-0.0054380052069759,7.3899220076612e-16,-0.0118295043734113,-2.98372437868011e-16,0
"15614",-0.104240284686545,0.0313380060354376,1.73472347597681e-18,-0.0117296283263214,-5.89805981832114e-16,0
"15645",0.260600711716362,-0.010230997810743,-7.42461647718073e-16,-0.0116297522792314,5.89805981832114e-16,0
"15675",-0.0521201423432725,0.0102309978107429,0,-0.0115298762321415,-2.94902990916057e-16,0
"15706",0.0521201423432725,-0.022935423663046,7.42461647718073e-16,-0.0114300001850516,5.93275428784068e-16,0
"15737",-0.20848056937309,0.00123671402077974,-1.48492329543615e-15,-0.0113301241379616,-5.93275428784068e-16,0
"15765",0.104240284686545,-0.00123671402077996,2.96984659087229e-15,-0.0112302480908717,-3.46944695195361e-18,0
"15796",-0.260600711716362,0.0230272666914229,-2.96984659087229e-15,-0.0111303720437818,3.01841884819964e-16,0
"15826",0.20848056937309,-0.0102769193249311,7.49400541621981e-16,-0.0110304959966918,-5.96744875736022e-16,0
"15857",0.0521201423432725,0.010276919324931,0.0144311528640077,-0.0109306199496019,0.00278475223205683,0
"15887",-0.104240284686545,-0.0221040857926569,-0.0488797113135732,-0.010830743902512,-0.018849836077327,0
"15918",-0.0521201423432724,0.000775123571397196,0.0100087027927796,-0.010730867855422,0.00664016580660788,0
"15949",0,-0.000775123571397418,-7.49400541621981e-16,-0.0106309918083321,-5.96744875736022e-16,0
"15979",-0.0521201423432725,0.0173130286106251,0,-0.0105311157612422,2.98372437868011e-16,0
"16010",0,-0.00788139073391503,7.49400541621981e-16,-0.0104312397141522,0,0
"16040",0.156360427029817,0.00788139073391492,-7.49400541621981e-16,-0.0103313636670623,-2.98372437868011e-16,0
"16071",-0.104240284686545,-0.0216867190647523,7.49400541621981e-16,-0.0102314876199724,6.93889390390723e-18,0
"16102",-0.0521201423432725,0.00296196879846078,-7.49400541621981e-16,-0.0101316115728824,-6.93889390390723e-18,0
"16130",0.41696113874618,-0.002961968798461,7.42461647718073e-16,-0.0100317355257925,5.96744875736022e-16,0
"16161",-0.260600711716362,0.00343309104732537,-7.35522753814166e-16,-0.00993185947870257,-5.96744875736022e-16,0
"16191",0,0.00124542327479826,-6.93889390390723e-18,-0.00983198343161264,-2.91433543964104e-16,0
"16222",0.156360427029817,-0.00124542327479849,-0.0100087027927789,-0.00973210738452271,-0.0066401658066064,0
