"","crimes","housePrices","population","femProportion","ythProportion","pubs"
"15371",-0.20848056937309,-0.0350982922897762,-0.000444361011941171,-0.000509679162256594,-0.00016845363354917,-2.08550104938689e-19
"15400",0.364840996402907,0.0350982922897762,-0.000577669315525001,-0.000482159838232339,-0.000218989723612895,-2.05366133870923e-19
"15431",-0.20848056937309,-0.0474762900388135,-0.000770225754030622,-0.000454640514208097,-0.000291986298151109,-2.02182162803154e-19
"15461",-0.104240284686545,-0.0113601472703697,-0.00105906041179571,-0.000427121190183854,-0.000401481159958042,-1.98998191735393e-19
"15492",0.364840996402907,0.0113601472703695,-0.0105906041179401,-0.000399601866159616,-0.00401481159957785,-1.95814220667624e-19
"15522",-0.41696113874618,-0.0356053035614892,0.0340412275219524,-0.000372082542135374,0.0129047515700712,-1.92630249599858e-19
"15553",0.260600711716362,0.00644250451037554,-0.00907766067251905,-0.000344563218111122,-0.00344126708535177,-1.89446278532092e-19
"15584",-0.20848056937309,-0.00644250451037576,-1.48492329543615e-15,-0.00031704389408688,-3.05311331771918e-16,-1.86262307464325e-19
"15614",0.0521201423432725,0.0429724944179055,6.93889390390723e-18,-0.000289524570062635,-3.05311331771918e-16,-1.83078336396564e-19
"15645",0.104240284686545,-0.0150437426985777,-6.93889390390723e-18,-0.000262005246038394,6.10622663543836e-16,-1.79894365328793e-19
"15675",-0.104240284686545,0.0150437426985777,6.93889390390723e-18,-0.000234485922014149,-3.05311331771918e-16,-1.76710394261027e-19
"15706",0.156360427029817,-0.0475557599001752,1.47798440153224e-15,-0.000206966597989904,0,-1.73526423193261e-19
"15737",0.156360427029817,0.00873413725150995,-2.96984659087229e-15,-0.000179447273965665,0,-1.70342452125491e-19
"15765",-0.104240284686545,-0.00873413725150995,2.96984659087229e-15,-0.00015192794994142,0,-1.67158481057724e-19
"15796",-0.156360427029817,0.0198135520990672,-1.47104550762833e-15,-0.000124408625917179,0,-1.63974509989962e-19
"15826",0,-0.00117263879802354,-7.63278329429795e-16,-9.68893018929336e-05,-3.05311331771918e-16,-1.60790538922196e-19
